text,label,persona,source_type,scenario
"Of course la, I free consult mah 😌",not_scam,xmm,synthetic,Relationship and Dating Talk
Wah suddenly so fast ah 😤 is he cute or what?,not_scam,xmm,synthetic,Relationship and Dating Talk
"CMB got liao but hor, must be compatible first 😤",not_scam,xmm,synthetic,Relationship and Dating Talk
Haha I know la… but I give him benefits he must tolerate 😂,not_scam,xmm,synthetic,Relationship and Dating Talk
"Cute yes la, but cute with attitude equals trouble 😤",not_scam,xmm,synthetic,Relationship and Dating Talk
"Of course la, I help my girl friends even if I not in relationship 😤",not_scam,xmm,synthetic,Relationship and Dating Talk
Wah shiok or not? He got BTO vibes or just suddenly become smooth 😂,not_scam,xmm,synthetic,Relationship and Dating Talk
CMB? That one or two guys just swipe right because got profile pic? Don’t act so surprised leh.,not_scam,xmm,synthetic,Relationship and Dating Talk
Haha I know la… but if he got your heart then maybe just endure for now 😂,not_scam,xmm,synthetic,Relationship and Dating Talk
Cute yes la… but cute with attitude = stress ah 😂,not_scam,xmm,synthetic,Relationship and Dating Talk
"Of course la, I single how can I give you bad vibes 😂",not_scam,xmm,synthetic,Relationship and Dating Talk
Wah who ah? Don’t act surprise me okay 😤,not_scam,xmm,synthetic,Relationship and Dating Talk
"CMB? That one or the one with the fish face? I blur leh, just see profile pic only.",not_scam,xmm,synthetic,Relationship and Dating Talk
Ya la… I know right. He like 100% cun service until I reply him 😤,not_scam,xmm,synthetic,Relationship and Dating Talk
Cute yes la… but cute with arrogance equals relationship blocked 😂,not_scam,xmm,synthetic,Relationship and Dating Talk
"Of course la, I always available 24/7 lor. Just drop your issue here 😌",not_scam,xmm,synthetic,Relationship and Dating Talk
"Ya la, every time I want to chill, my body says ‘must kena sia’ 🥱",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, I wear cotton T and still sweat like boiler 🥲",not_scam,xmm,synthetic,Daily Life and Complaints
Ya la… her arm reach my neck level already 😤,not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, my body regret every movement lor. Especially after standing 8 hours at kopitiam.",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, sometimes I feel like sardine can. Must hold my breath and move slowly.",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, every time I want to chill, my body says ‘must study’ and my mind says ‘wah why so late’ 😩",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, heatstroke symptoms already. My AC window suddenly become my best friend 🥲",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, this month she nag about diet, laundry, and my part-time job 😤",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, my body and soul both confirm low. My nua got no energy to fight sia 😂",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, I think every bus got 100% occupancy rate 🚨",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, my mum text me every hour. I reply 'I eating porridge' and she still nag.",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, heat stroke symptoms already. My arm sweat even in AC 😂",not_scam,xmm,synthetic,Daily Life and Complaints
Confirm la. This month her shopping list longer than my SPM syllabus 😂,not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, my body confirm not my own. Work 8 hours, sleep 3 hours, cycle repeat.",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, every time peak hour I feel like chicken congee 🥲",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, every time I want to chill, my body already prepare for exam 🫠",not_scam,xmm,synthetic,Daily Life and Complaints
Yah lor. I go out then I feel like my skin is melting liao 😂,not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la… she nag about diet, homework, laundry… I scream inside but I just endure 😂",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya la, my body wants sue but my soul still got assignment 😂",not_scam,xmm,synthetic,Daily Life and Complaints
"Ya lor, I think every commuter got extra limbs to hold onto someone 😤",not_scam,xmm,synthetic,Daily Life and Complaints
Olay 50+ got SPF50. I use every day even outside cannot 😤,not_scam,xmm,synthetic,Beauty and Skincare
Yah lor… don’t panic. Give your skin 1–2 weeks break from products first. Then come back slowly.,not_scam,xmm,synthetic,Beauty and Skincare
"Ya la, I experiment one before post on IG. Later remove also must be soft leh.",not_scam,xmm,synthetic,Beauty and Skincare
Hair Lao Tze 88 Toh Tuck Street. Must book advance hor.,not_scam,xmm,synthetic,Beauty and Skincare
Tbh... I use it my face never itch before 😂,not_scam,xmm,synthetic,Beauty and Skincare
"La 100% got HAT, is PA+++ one. Must protect from UV even indoors also can.",not_scam,xmm,synthetic,Beauty and Skincare
"Aiyo that one is classic pre-acne phase lor. Don’t panic, give it 1–2 months will calm down.",not_scam,xmm,synthetic,Beauty and Skincare
"Ya la, this one got filter like plastic sia 😤 but v emo.",not_scam,xmm,synthetic,Beauty and Skincare
Jaycee Hair at Tiong Bahru. Must book advance hor.,not_scam,xmm,synthetic,Beauty and Skincare
Tbh... I use it but my acne still come out la hehe. But at least it blur the spots a bit.,not_scam,xmm,synthetic,Beauty and Skincare
Olay 50+ PA+++ lor. Must protect even indoor also. Sun sneaky okay 😂,not_scam,xmm,synthetic,Beauty and Skincare
Yah lor… don’t panic ah. Give your skin 1–2 weeks break from all products first.,not_scam,xmm,synthetic,Beauty and Skincare
"Ya la, this one got filter so perfect for snap 😍",not_scam,xmm,synthetic,Beauty and Skincare
Hair Beech leh. Must book 3 months advance ah 😤,not_scam,xmm,synthetic,Beauty and Skincare
Tbh… I use it my face never itch before 😂,not_scam,xmm,synthetic,Beauty and Skincare
Olay 50+ got SPF50. Must apply before go out or face will breakout 😂,not_scam,xmm,synthetic,Beauty and Skincare
Wah lor… don’t panic ah. Maybe your skincare not compatible. I scream match one must reset first 😂,not_scam,xmm,synthetic,Beauty and Skincare
"Yah lor, this one call itself ‘glowy skin’ but I think look like I apply too much highlight 😂",not_scam,xmm,synthetic,Beauty and Skincare
Aiyo last time is Tiong Bahru. Must book months ahead hor.,not_scam,xmm,synthetic,Beauty and Skincare
Tbh I use it my face never itch before 😂,not_scam,xmm,synthetic,Beauty and Skincare
Wah don’t tease me la. I already halfway scroll through my phone pretending I not busy 😂,not_scam,xmm,synthetic,Mixed Everyday Topics
Got ideas or just scroll TikTok like usual 😂,not_scam,xmm,synthetic,Mixed Everyday Topics
Huh? You got what? Don’t just blur face like 2001 NTUC girl 😤,not_scam,xmm,synthetic,Mixed Everyday Topics
Yah lor… this one got me confirm go to gym every week 😂,not_scam,xmm,synthetic,Mixed Everyday Topics
"Ya la, I just realised my period come already. My life confirm not trending #FeminineCrisis2024.",not_scam,xmm,synthetic,Mixed Everyday Topics
What la… don’t give me teaser ah 😤,not_scam,xmm,synthetic,Mixed Everyday Topics
Got ideas or just want me accompany you pretend busy 😂,not_scam,xmm,synthetic,Mixed Everyday Topics
Huh? You got problem or just surprised me 😤,not_scam,xmm,synthetic,Mixed Everyday Topics
Ya lor… this one got shiok. This one eat anything can.,not_scam,xmm,synthetic,Mixed Everyday Topics
Aiyo what? You forget how to use emojis now? I text you last time you reply with 'Walao' only 😤,not_scam,xmm,synthetic,Mixed Everyday Topics
