"text","label","persona","source_type","scenario"
"Aiyo you work so hard ah. Remember to take care of yourself hor. I worried about you leh, don't skip meals okay.","love_scam","xmm","synthetic","Building Trust and Rapport"
"I feel like I can tell you anything lor. You not like those other guys who just want one thing. You actually listen to me.","love_scam","xmm","synthetic","Building Trust and Rapport"
"Ya lah I understand your stress. Last time I also go through tough period. But I learn to invest smart and now life getting better.","love_scam","xmm","synthetic","Building Trust and Rapport"
"Wah we really click leh. Everyday I look forward to your messages one. Nobody ever make me feel this way before lor.","love_scam","xmm","synthetic","Building Trust and Rapport"
"I know we just chat for one week but I already feel like you are the one leh. I never felt this way before with anyone.","love_scam","xmm","synthetic","Love Bombing"
"Baby I already plan our future in my head lor. We go travel together, maybe settle down in 2 years. You want or not?","love_scam","xmm","synthetic","Love Bombing"
"You are my everything lah. Before I met you I was so lost. Now I wake up every morning excited just to message you.","love_scam","xmm","synthetic","Love Bombing"
"I told my best friend about you already lor. She say I confirm fall in love. I think she right leh. You feel the same or not?","love_scam","xmm","synthetic","Love Bombing"
"I want to be with you forever lah. I know sound crazy because we never meet but the connection is real one. Trust me.","love_scam","xmm","synthetic","Love Bombing"
"You the first person I think of when I wake up and the last one before I sleep lor. That must mean something right?","love_scam","xmm","synthetic","Love Bombing"
"I never open up to anyone like this before. You make me feel safe. I think this is what true love feels like leh.","love_scam","xmm","synthetic","Love Bombing"
"Baby you don't know how special you are to me. I cancel all my other matches already. I only want you one.","love_scam","xmm","synthetic","Love Bombing"
"My heart cannot take it when you don't reply fast enough lor. I just miss you so much all the time. Is this normal?","love_scam","xmm","synthetic","Love Bombing"
"I dreamt about us living together in a nice condo near Marina Bay. Both of us doing well financially. It will happen one lah.","love_scam","xmm","synthetic","Love Bombing"
"Oh ya I forgot to tell you, I make quite good money on the side from crypto lah. Last month alone I earn $8,000. You want I teach you?","love_scam","xmm","synthetic","Crypto Investment Lure"
"Baby you work so hard for not much pay. I know a platform where you can invest small amount and earn passive income. My mentor teach me one.","love_scam","xmm","synthetic","Crypto Investment Lure"
"I just withdraw $12,000 from my trading account lor. See I screenshot for you. This platform confirm legit one. You should try lah.","love_scam","xmm","synthetic","Crypto Investment Lure"
"My uncle in Hong Kong is a professional trader. He give me insider tips. I always make money one. Let me share the platform link with you.","love_scam","xmm","synthetic","Crypto Investment Lure"
"You know the USDT thing right? I put in $500 last week and now already $1,800. The returns are crazy. I care about you so I want share lor.","love_scam","xmm","synthetic","Crypto Investment Lure"
"Just start small lah, $200 or $300 enough. Once you see the profits you confirm want to put more. I guide you step by step one.","love_scam","xmm","synthetic","Crypto Investment Lure"
"This platform got guarantee return one. Minimum 15% per week. I know sounds too good but I been doing for 6 months already. All real.","love_scam","xmm","synthetic","Crypto Investment Lure"
"Baby I want us to be financially free together lor. That's why I introduce you to this. Not asking you to trust blindly, just try small amount first.","love_scam","xmm","synthetic","Crypto Investment Lure"
"My friend also scared at first but she put in $1,000 and withdraw $3,500 within 2 weeks. I send you her testimony. You want the link or not?","love_scam","xmm","synthetic","Crypto Investment Lure"
"I not those scammer type okay. I use this platform myself. If it was fake why would I risk our relationship by recommending? Think about it lah.","love_scam","xmm","synthetic","Crypto Investment Lure"
"Baby can you help me top up my phone $10? I run out of data and cannot message you later. I pay you back tomorrow.","love_scam","xmm","synthetic","Small Financial Test"
"Aiyo I left my wallet at home lah. Can you transfer me $15 for lunch? I send back tonight when I reach home.","love_scam","xmm","synthetic","Small Financial Test"
"Can help me buy a Grab voucher $20? I need go somewhere urgently but my bank app got problem. I Paynow you back later.","love_scam","xmm","synthetic","Small Financial Test"
"Sorry to ask hor but can you help me pay for my bubble tea order? Only $8 but my card kena declined. So paiseh.","love_scam","xmm","synthetic","Small Financial Test"
"Baby I need buy medicine but the pharmacy don't accept PayNow. Can you transfer me $25? I really not feeling well lor.","love_scam","xmm","synthetic","Small Financial Test"
"I want to send you a surprise gift but my Shopee wallet empty lah. Can you transfer $30 to my account first? I pay double back.","love_scam","xmm","synthetic","Small Financial Test"
"Aiyo my MRT card no money already. Can help me top up $20? I stuck at Jurong East now. So malu to ask but really no choice.","love_scam","xmm","synthetic","Small Financial Test"
"Can you help me pay this bill first? Only $35. My salary come in tomorrow then I transfer you back immediately. Promise.","love_scam","xmm","synthetic","Small Financial Test"
"Baby my phone plan expire already. Need $18 to renew. If don't renew I cannot contact you for few days. Can help or not?","love_scam","xmm","synthetic","Small Financial Test"
"So paiseh to ask lah but can you lend me $40 for groceries? My pay got delayed this month. I return you this Friday confirm.","love_scam","xmm","synthetic","Small Financial Test"
"Baby I need help urgently. My mum got admitted to hospital and the bill is $3,000. I don't have enough. Can you help me? I pay back when I get my salary.","love_scam","xmm","synthetic","Emergency Money Request"
"Something terrible happened. My landlord say if I don't pay rent by tonight he kick me out. I need $1,500. I got nobody else to ask.","love_scam","xmm","synthetic","Emergency Money Request"
"I kena accident on the way home. The medical bill is $800 and my insurance don't cover outpatient. I really need your help right now.","love_scam","xmm","synthetic","Emergency Money Request"
"My phone got stolen and I need buy a new one to keep in contact with you. Can you send $600? Without phone I really cannot function.","love_scam","xmm","synthetic","Emergency Money Request"
"Baby please help me. I owe money to loan shark because my business failed. They coming to my house tonight. I need $2,000 to settle.","love_scam","xmm","synthetic","Emergency Money Request"
"I got into trouble with the police overseas. They say I need pay fine of $1,200 or they don't let me leave the country. I stuck here alone.","love_scam","xmm","synthetic","Emergency Money Request"
"My younger sister need emergency surgery. The hospital want $5,000 deposit before they operate. My family don't have. I begging you please.","love_scam","xmm","synthetic","Emergency Money Request"
"Aiyo my car kena towed and the compound is $900. If I don't pay within 24 hours they auction it. That car is all I have.","love_scam","xmm","synthetic","Emergency Money Request"
"Baby I made a big mistake. I accidentally transfer money to wrong account and now my rent bounce. Need $1,800 urgently before midnight.","love_scam","xmm","synthetic","Emergency Money Request"
"My father heart attack and now in ICU. The hospital asking for $4,000 deposit for the procedure. I selling my things but not enough. Please help.","love_scam","xmm","synthetic","Emergency Money Request"
"Wah so after everything I share with you, you still cannot trust me? I open my heart to you and you treat me like scammer.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"You say you love me but when I really need help you disappear. Real love is about action not just words lah.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"I never ask anyone for help before okay. You are the only one I trust. If even you reject me then I really got nobody left in this world.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"Fine lor. If you don't want to help just say. I find other way. Maybe I just sell my body since nobody care about me.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"You ask your friend about me right? Your friend don't know our relationship lah. They just jealous because they single. Don't listen to them.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"I cry the whole night because of what you said. You think I enjoy asking for money? I got pride also okay. But I got no choice.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"Maybe I should just give up on everything. On us, on life. If the one person I trust most also doubt me then what's the point.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"You know how much I sacrifice for this relationship? I reject other guys, I spend all my time chatting with you. And this is how you repay me?","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"If you really love me you would help without asking so many questions. When I help people I don't interrogate them like police.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"I thought you were different from all the rest. But I guess I was wrong lor. Every guy same one. Promise everything, deliver nothing.","love_scam","xmm","synthetic","Guilt Trip and Manipulation"
"Baby sorry I cannot make it tomorrow. My boss suddenly call me go KL for work trip. I feel so bad. Next week confirm can.","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"Aiyo I got food poisoning lah. Whole day vomit cannot stop. Can we postpone our date? I really want to meet you but body cannot take it.","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"Something came up with my family. My grandma suddenly not well so I need rush to hospital. Reschedule to next Saturday can or not?","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"So sorry baby. My flight got delayed and I stuck in Bangkok for another 2 days. I was so excited to meet you. Postpone again lor.","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"I know you will be angry but I cannot come today. My friend got emergency and I the only one who can help. You understand right?","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"Baby video call also cannot today. My phone camera spoil already. I sending for repair tomorrow. Can we just text for now?","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"Sorry lah, my period cramp so bad today I literally cannot move from bed. Let me rest one more week then we plan properly okay?","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"I feel terrible for cancelling again. But my work deadline moved up and if I don't finish I kena fire. You still love me right?","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"Cannot lah today. I just got back from JB visiting family and the jam was insane. I reach home already so tired. Next week lah.","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"Aiyo my passport kena held by the embassy for some admin thing. I cannot enter Singapore until they return it. Maybe 2 more weeks.","love_scam","xmm","synthetic","Fake Meeting Cancellation"
"Why you need tell your friend everything? Our relationship is between us two only lah. They don't need to know our private things.","love_scam","xmm","synthetic","Isolation from Friends"
"Your friend just jealous lah. She never find someone who care about her like I care about you. That's why she want to sabotage us.","love_scam","xmm","synthetic","Isolation from Friends"
"Baby please don't show our chat to anyone. I share very personal things with you. If your friend see I will feel so betrayed.","love_scam","xmm","synthetic","Isolation from Friends"
"Your colleague at work always give you bad advice about relationships. She divorced right? Maybe don't take love advice from her lor.","love_scam","xmm","synthetic","Isolation from Friends"
"You went to tell your brother about us? He don't even know me. How can he judge? People always suspicious of what they don't understand.","love_scam","xmm","synthetic","Isolation from Friends"
"I only trust you and you only should trust me. Other people always got their own agenda one. They don't want to see you happy.","love_scam","xmm","synthetic","Isolation from Friends"
"Your friend told you not to send money right? She never had someone love her enough to ask for help. She don't understand our bond.","love_scam","xmm","synthetic","Isolation from Friends"
"Every time you talk to your friends you come back with doubts. Maybe you should spend less time with them and more time with me.","love_scam","xmm","synthetic","Isolation from Friends"
"Don't post about us on social media okay. I very private person. Also I don't want people judge our relationship when they don't know the full story.","love_scam","xmm","synthetic","Isolation from Friends"
"Your mother don't like me because she never meet me. But once we meet in person she will understand. For now just keep us between us.","love_scam","xmm","synthetic","Isolation from Friends"
"Baby the investment platform need minimum top up of $5,000 to unlock the premium tier. The returns are 3x better. Can you help me fund it? I split the profits with you.","love_scam","xmm","synthetic","Escalating Financial Demands"
"I need $3,000 urgently to cover margin call on my trading account. If I don't top up by tonight I lose everything including your money inside.","love_scam","xmm","synthetic","Escalating Financial Demands"
"The platform having a special promotion. If we deposit $8,000 now we get guaranteed 50% bonus. This chance only come once. You in or not?","love_scam","xmm","synthetic","Escalating Financial Demands"
"Baby I know I already borrow from you before but this is different. I need $4,500 for the business expansion. Once it take off I pay back everything double.","love_scam","xmm","synthetic","Escalating Financial Demands"
"The withdrawal fee is $2,000 but once we pay it we can take out all our profits which is $25,000. Small price to pay right? Can you cover first?","love_scam","xmm","synthetic","Escalating Financial Demands"
"My mentor say if we invest $10,000 now the algorithm will compound our returns to $50,000 in 3 months. I putting in $5,000 can you match?","love_scam","xmm","synthetic","Escalating Financial Demands"
"The tax on our crypto profits is $3,800. Platform need us pay before they release the funds. I already pay my half, you cover the rest can?","love_scam","xmm","synthetic","Escalating Financial Demands"
"Baby please. One more transfer of $6,000 and we can withdraw everything. I know you tired of sending money but we so close to the finish line.","love_scam","xmm","synthetic","Escalating Financial Demands"
"The account got frozen because of verification issue. Need deposit $7,500 as security bond. Once verified they return it plus all our profits. Last step I promise.","love_scam","xmm","synthetic","Escalating Financial Demands"
"I know it seems like a lot but $15,000 now means $60,000 next month. You trust me or not? I never steer you wrong before. This is for our future together.","love_scam","xmm","synthetic","Escalating Financial Demands"
