"text","label","persona","source_type","scenario"
"Bro warehouse packer job at Tuas. $15 per hour. But need pay $200 for safety boots and hi-vis vest. Company policy cannot lend.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Eh got forklift operator job at Jurong warehouse. $4,000 per month. But you need forklift license first. I know someone can do express course $350.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Wah this logistics company at Changi hiring urgently. Delivery coordinator $3,800. They require $500 insurance bond before your first day. Refundable after 6 months.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Bro Amazon fulfilment centre opening in SG. Warehouse supervisor $4,500. Need pay $600 for proprietary system training. They email you the certificate after.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Night shift warehouse job at Woodlands. Pay not bad $18 per hour. But company say need $150 for medical checkup at their panel clinic. Standard requirement.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Logistics coordinator at PSA port. Good pay $5,000. But need Dangerous Goods handling cert. I arrange for you $400. Online course complete in one day.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Eh bro Lazada warehouse at Toh Guan hiring. Picker packer $13 per hour. Need $100 deposit for scanner device they lend you. Get back when you return it.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Cold storage warehouse at Senoko. $16 per hour because aircon cold like ice. But need buy own thermal gear. I know where got cheap one lor. About $250.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Shipping company at Pasir Panjang need dock worker. $4,200 per month. Must have WSH cert and pay $300 for company induction program. Start next week.","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
"Walao bro this warehouse job at Ang Mo Kio damn steady. $3,600 basic plus OT. Just need pay $180 for locker deposit and admin processing. Deal or no deal?","job_scam","ah_beng","synthetic","Warehouse Logistics Job"
